,name,address,unit,sqft,bed,bath,price,city,state,zipcode,description,details,url,date
10,Vibe Apartments,1121 Lulu Ave,Red Rock,900 sqft,2bd,1ba,$820,Las Vegas,NV,89119,"Welcome to Vibe Apartments!Our residents are our priority! Located walking distance to UNLV, great restaurants, shopping, airport and the Fabulous Las Vegas Strip. Come experience the emerging neighborhood where you will find the new Siegfried and Roy Regional Park steps away from this quite, clean, and friendly property.Lease Details: Available months 6,7,8,9,10,11,12",,https://www.trulia.com/c/nv/las-vegas/vibe-1121-lulu-ave-las-vegas-nv-89119--2076695600,2021-03-04
11,Vibe Apartments,1121 Lulu Ave,Unit 5059-06,900 sqft,2bd,1ba,Contact$820,Las Vegas,NV,89119,"Welcome to Vibe Apartments!Our residents are our priority! Located walking distance to UNLV, great restaurants, shopping, airport and the Fabulous Las Vegas Strip. Come experience the emerging neighborhood where you will find the new Siegfried and Roy Regional Park steps away from this quite, clean, and friendly property.Lease Details: Available months 6,7,8,9,10,11,12",,https://www.trulia.com/c/nv/las-vegas/vibe-1121-lulu-ave-las-vegas-nv-89119--2076695600,2021-03-04
12,Vibe Apartments,1121 Lulu Ave,Unit 5059-03,900 sqft,2bd,1ba,Contact$820,Las Vegas,NV,89119,"Welcome to Vibe Apartments!Our residents are our priority! Located walking distance to UNLV, great restaurants, shopping, airport and the Fabulous Las Vegas Strip. Come experience the emerging neighborhood where you will find the new Siegfried and Roy Regional Park steps away from this quite, clean, and friendly property.Lease Details: Available months 6,7,8,9,10,11,12",,https://www.trulia.com/c/nv/las-vegas/vibe-1121-lulu-ave-las-vegas-nv-89119--2076695600,2021-03-04
13,Vibe Apartments,1121 Lulu Ave,Unit 5035-13,900 sqft,2bd,1ba,Contact$820,Las Vegas,NV,89119,"Welcome to Vibe Apartments!Our residents are our priority! Located walking distance to UNLV, great restaurants, shopping, airport and the Fabulous Las Vegas Strip. Come experience the emerging neighborhood where you will find the new Siegfried and Roy Regional Park steps away from this quite, clean, and friendly property.Lease Details: Available months 6,7,8,9,10,11,12",,https://www.trulia.com/c/nv/las-vegas/vibe-1121-lulu-ave-las-vegas-nv-89119--2076695600,2021-03-04
14,Vibe Apartments,1121 Lulu Ave,Grand Canyon,"1,100 sqft",3bd,2ba,$985,Las Vegas,NV,89119,"Welcome to Vibe Apartments!Our residents are our priority! Located walking distance to UNLV, great restaurants, shopping, airport and the Fabulous Las Vegas Strip. Come experience the emerging neighborhood where you will find the new Siegfried and Roy Regional Park steps away from this quite, clean, and friendly property.Lease Details: Available months 6,7,8,9,10,11,12",,https://www.trulia.com/c/nv/las-vegas/vibe-1121-lulu-ave-las-vegas-nv-89119--2076695600,2021-03-04
15,Vibe Apartments,1121 Lulu Ave,Unit 1157-08,"1,100 sqft",3bd,2ba,Contact$985,Las Vegas,NV,89119,"Welcome to Vibe Apartments!Our residents are our priority! Located walking distance to UNLV, great restaurants, shopping, airport and the Fabulous Las Vegas Strip. Come experience the emerging neighborhood where you will find the new Siegfried and Roy Regional Park steps away from this quite, clean, and friendly property.Lease Details: Available months 6,7,8,9,10,11,12",,https://www.trulia.com/c/nv/las-vegas/vibe-1121-lulu-ave-las-vegas-nv-89119--2076695600,2021-03-04
16,Esplanade Apartments,8777 W Maule Ave,Oxford,941 sqft,1bd,1ba,"$1,215",Spring Valley,NV,89148,"Experience the Lifestyle You DeserveWelcome to Esplanade, an apartment community in southwest Las Vegas featuring a beautifully landscaped environment with resort-style amenities and a world-class resident experience. Our one, two, and three-bedroom floor plans are the largest in the area, featuring full-sized washers and dryers, large walk-in closets, garden tubs, and a black appliance package with microwaves in every apartment home. Select apartments feature one and two-car attached garages, built-in desks, wood-burning fireplaces, and vaulted ceilings. Our robust amenity package includes a heated swimming pool with spa, BBQ picnic area, controlled gated entry, resident clubhouse with wifi media lounge, cappuccino/espresso coffee bar, fitness center, and business center. Contact our leasing office today to schedule your personal tour!Lease Details: Available months None",,https://www.trulia.com/c/nv/spring-valley/esplanade-8777-w-maule-ave-spring-valley-nv-89148--2115382827,2021-03-04
17,Esplanade Apartments,8777 W Maule Ave,Unit 1065,941 sqft,1bd,1ba,"Contact$1,215",Spring Valley,NV,89148,"Experience the Lifestyle You DeserveWelcome to Esplanade, an apartment community in southwest Las Vegas featuring a beautifully landscaped environment with resort-style amenities and a world-class resident experience. Our one, two, and three-bedroom floor plans are the largest in the area, featuring full-sized washers and dryers, large walk-in closets, garden tubs, and a black appliance package with microwaves in every apartment home. Select apartments feature one and two-car attached garages, built-in desks, wood-burning fireplaces, and vaulted ceilings. Our robust amenity package includes a heated swimming pool with spa, BBQ picnic area, controlled gated entry, resident clubhouse with wifi media lounge, cappuccino/espresso coffee bar, fitness center, and business center. Contact our leasing office today to schedule your personal tour!Lease Details: Available months None",,https://www.trulia.com/c/nv/spring-valley/esplanade-8777-w-maule-ave-spring-valley-nv-89148--2115382827,2021-03-04
18,Esplanade Apartments,8777 W Maule Ave,Manhattan,"1,508 sqft",2bd,2.5ba,"$1,675",Spring Valley,NV,89148,"Experience the Lifestyle You DeserveWelcome to Esplanade, an apartment community in southwest Las Vegas featuring a beautifully landscaped environment with resort-style amenities and a world-class resident experience. Our one, two, and three-bedroom floor plans are the largest in the area, featuring full-sized washers and dryers, large walk-in closets, garden tubs, and a black appliance package with microwaves in every apartment home. Select apartments feature one and two-car attached garages, built-in desks, wood-burning fireplaces, and vaulted ceilings. Our robust amenity package includes a heated swimming pool with spa, BBQ picnic area, controlled gated entry, resident clubhouse with wifi media lounge, cappuccino/espresso coffee bar, fitness center, and business center. Contact our leasing office today to schedule your personal tour!Lease Details: Available months None",,https://www.trulia.com/c/nv/spring-valley/esplanade-8777-w-maule-ave-spring-valley-nv-89148--2115382827,2021-03-04
19,Esplanade Apartments,8777 W Maule Ave,Unit 2055,"1,508 sqft",2bd,2.5ba,"Contact$1,675",Spring Valley,NV,89148,"Experience the Lifestyle You DeserveWelcome to Esplanade, an apartment community in southwest Las Vegas featuring a beautifully landscaped environment with resort-style amenities and a world-class resident experience. Our one, two, and three-bedroom floor plans are the largest in the area, featuring full-sized washers and dryers, large walk-in closets, garden tubs, and a black appliance package with microwaves in every apartment home. Select apartments feature one and two-car attached garages, built-in desks, wood-burning fireplaces, and vaulted ceilings. Our robust amenity package includes a heated swimming pool with spa, BBQ picnic area, controlled gated entry, resident clubhouse with wifi media lounge, cappuccino/espresso coffee bar, fitness center, and business center. Contact our leasing office today to schedule your personal tour!Lease Details: Available months None",,https://www.trulia.com/c/nv/spring-valley/esplanade-8777-w-maule-ave-spring-valley-nv-89148--2115382827,2021-03-04
20,Esplanade Apartments,8777 W Maule Ave,Kent,"1,381 sqft",3bd,2ba,"$1,475",Spring Valley,NV,89148,"Experience the Lifestyle You DeserveWelcome to Esplanade, an apartment community in southwest Las Vegas featuring a beautifully landscaped environment with resort-style amenities and a world-class resident experience. Our one, two, and three-bedroom floor plans are the largest in the area, featuring full-sized washers and dryers, large walk-in closets, garden tubs, and a black appliance package with microwaves in every apartment home. Select apartments feature one and two-car attached garages, built-in desks, wood-burning fireplaces, and vaulted ceilings. Our robust amenity package includes a heated swimming pool with spa, BBQ picnic area, controlled gated entry, resident clubhouse with wifi media lounge, cappuccino/espresso coffee bar, fitness center, and business center. Contact our leasing office today to schedule your personal tour!Lease Details: Available months None",,https://www.trulia.com/c/nv/spring-valley/esplanade-8777-w-maule-ave-spring-valley-nv-89148--2115382827,2021-03-04
21,Esplanade Apartments,8777 W Maule Ave,Unit 2118,"1,381 sqft",3bd,2ba,"Contact$1,475",Spring Valley,NV,89148,"Experience the Lifestyle You DeserveWelcome to Esplanade, an apartment community in southwest Las Vegas featuring a beautifully landscaped environment with resort-style amenities and a world-class resident experience. Our one, two, and three-bedroom floor plans are the largest in the area, featuring full-sized washers and dryers, large walk-in closets, garden tubs, and a black appliance package with microwaves in every apartment home. Select apartments feature one and two-car attached garages, built-in desks, wood-burning fireplaces, and vaulted ceilings. Our robust amenity package includes a heated swimming pool with spa, BBQ picnic area, controlled gated entry, resident clubhouse with wifi media lounge, cappuccino/espresso coffee bar, fitness center, and business center. Contact our leasing office today to schedule your personal tour!Lease Details: Available months None",,https://www.trulia.com/c/nv/spring-valley/esplanade-8777-w-maule-ave-spring-valley-nv-89148--2115382827,2021-03-04
22,V Lane Apartments,4316 E Tropicana Ave,The Avenue,675 sqft,1bd,1ba,"Contact$1,065",Las Vegas,NV,89121,"Welcome to V Lane Apartments, tucked away in the center of Paradise, offering 1 and 2 bedroom Las Vegas, Nevada apartments for rent. At V Lane Apartments, you will enjoy tranquil living in the city that never sleeps. Our community offers plenty of amenities so you can live a resort-style life and feel the comfort of home.",,https://www.trulia.com/c/nv/las-vegas/v-lane-apartments-4316-e-tropicana-ave-las-vegas-nv-89121--2115360058,2021-03-04
23,V Lane Apartments,4316 E Tropicana Ave,The Boulevard,880 sqft,2bd,2ba,"Contact$1,200",Las Vegas,NV,89121,"Welcome to V Lane Apartments, tucked away in the center of Paradise, offering 1 and 2 bedroom Las Vegas, Nevada apartments for rent. At V Lane Apartments, you will enjoy tranquil living in the city that never sleeps. Our community offers plenty of amenities so you can live a resort-style life and feel the comfort of home.",,https://www.trulia.com/c/nv/las-vegas/v-lane-apartments-4316-e-tropicana-ave-las-vegas-nv-89121--2115360058,2021-03-04
24,Rancho De Montana Apartments,9105 W Flamingo Rd,One bedroom,745 sqft,1bd,1ba,"$1,060 - $1,140",Las Vegas,NV,89147,"Best of Luxury Living in it's Class!Welcome home to beauty at Rancho De Montana. Our luxury apartment homes are designed with impressive amenities. We are located in one of the most desired neighborhoods in Las Vegas. Our community features two sparking pools, luscious landscape, and is well maintained. We currently offer spacious 1, 2 and 3 bedroom apartment homes. With our proximity to shops, dining, I-215 free way, public bus line, friendly office staff and exceptional maintenance service, there is no other better place to call home than Rancho De Montana!Lease Details: Available months None",,https://www.trulia.com/c/nv/las-vegas/rancho-de-montana-9105-w-flamingo-rd-las-vegas-nv-89147--2115381947,2021-03-04
25,Rancho De Montana Apartments,9105 W Flamingo Rd,Unit 2083,745 sqft,1bd,1ba,"Contact$1,140",Las Vegas,NV,89147,"Best of Luxury Living in it's Class!Welcome home to beauty at Rancho De Montana. Our luxury apartment homes are designed with impressive amenities. We are located in one of the most desired neighborhoods in Las Vegas. Our community features two sparking pools, luscious landscape, and is well maintained. We currently offer spacious 1, 2 and 3 bedroom apartment homes. With our proximity to shops, dining, I-215 free way, public bus line, friendly office staff and exceptional maintenance service, there is no other better place to call home than Rancho De Montana!Lease Details: Available months None",,https://www.trulia.com/c/nv/las-vegas/rancho-de-montana-9105-w-flamingo-rd-las-vegas-nv-89147--2115381947,2021-03-04
26,Rancho De Montana Apartments,9105 W Flamingo Rd,Unit 1053,745 sqft,1bd,1ba,"Contact$1,060",Las Vegas,NV,89147,"Best of Luxury Living in it's Class!Welcome home to beauty at Rancho De Montana. Our luxury apartment homes are designed with impressive amenities. We are located in one of the most desired neighborhoods in Las Vegas. Our community features two sparking pools, luscious landscape, and is well maintained. We currently offer spacious 1, 2 and 3 bedroom apartment homes. With our proximity to shops, dining, I-215 free way, public bus line, friendly office staff and exceptional maintenance service, there is no other better place to call home than Rancho De Montana!Lease Details: Available months None",,https://www.trulia.com/c/nv/las-vegas/rancho-de-montana-9105-w-flamingo-rd-las-vegas-nv-89147--2115381947,2021-03-04
27,Destinations Spring Valley 55+ Apartment Homes,3925 S Jones Blvd,Presley,480 sqft,Studio,1ba,"$1,038 - $1,063",Las Vegas,NV,89103,"We are offering in-person tours via scheduled appointments only at this time. Our virtual tours are also available. Please schedule yours today.Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.Lease Details: 12 months, 13 months, 14 months, 15 monthsUp to 2 dogs allowed (max 25 pounds) with $320.00 other income.Up to 2 cats allowed (max 25 pounds) with $320.00 other income.",,https://www.trulia.com/c/nv/las-vegas/destinations-spring-valley-55-apartment-homes-3925-s-jones-blvd-las-vegas-nv-89103--2115307304,2021-03-04
28,Destinations Spring Valley 55+ Apartment Homes,3925 S Jones Blvd,Unit 2026,480 sqft,Studio,1ba,"Contact$1,038",Las Vegas,NV,89103,"We are offering in-person tours via scheduled appointments only at this time. Our virtual tours are also available. Please schedule yours today.Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.Lease Details: 12 months, 13 months, 14 months, 15 monthsUp to 2 dogs allowed (max 25 pounds) with $320.00 other income.Up to 2 cats allowed (max 25 pounds) with $320.00 other income.",,https://www.trulia.com/c/nv/las-vegas/destinations-spring-valley-55-apartment-homes-3925-s-jones-blvd-las-vegas-nv-89103--2115307304,2021-03-04
29,Destinations Spring Valley 55+ Apartment Homes,3925 S Jones Blvd,Unit 2007,480 sqft,Studio,1ba,"Contact$1,038",Las Vegas,NV,89103,"We are offering in-person tours via scheduled appointments only at this time. Our virtual tours are also available. Please schedule yours today.Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.Lease Details: 12 months, 13 months, 14 months, 15 monthsUp to 2 dogs allowed (max 25 pounds) with $320.00 other income.Up to 2 cats allowed (max 25 pounds) with $320.00 other income.",,https://www.trulia.com/c/nv/las-vegas/destinations-spring-valley-55-apartment-homes-3925-s-jones-blvd-las-vegas-nv-89103--2115307304,2021-03-04
30,Destinations Spring Valley 55+ Apartment Homes,3925 S Jones Blvd,Unit 1091,480 sqft,Studio,1ba,"Contact$1,063",Las Vegas,NV,89103,"We are offering in-person tours via scheduled appointments only at this time. Our virtual tours are also available. Please schedule yours today.Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.Lease Details: 12 months, 13 months, 14 months, 15 monthsUp to 2 dogs allowed (max 25 pounds) with $320.00 other income.Up to 2 cats allowed (max 25 pounds) with $320.00 other income.",,https://www.trulia.com/c/nv/las-vegas/destinations-spring-valley-55-apartment-homes-3925-s-jones-blvd-las-vegas-nv-89103--2115307304,2021-03-04
31,Destinations Spring Valley 55+ Apartment Homes,3925 S Jones Blvd,Garfunkel,520 sqft,1bd,1ba,"$1,113 - $1,188",Las Vegas,NV,89103,"We are offering in-person tours via scheduled appointments only at this time. Our virtual tours are also available. Please schedule yours today.Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.Lease Details: 12 months, 13 months, 14 months, 15 monthsUp to 2 dogs allowed (max 25 pounds) with $320.00 other income.Up to 2 cats allowed (max 25 pounds) with $320.00 other income.",,https://www.trulia.com/c/nv/las-vegas/destinations-spring-valley-55-apartment-homes-3925-s-jones-blvd-las-vegas-nv-89103--2115307304,2021-03-04
32,Destinations Spring Valley 55+ Apartment Homes,3925 S Jones Blvd,Unit 1102,520 sqft,1bd,1ba,"Contact$1,113",Las Vegas,NV,89103,"We are offering in-person tours via scheduled appointments only at this time. Our virtual tours are also available. Please schedule yours today.Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.Lease Details: 12 months, 13 months, 14 months, 15 monthsUp to 2 dogs allowed (max 25 pounds) with $320.00 other income.Up to 2 cats allowed (max 25 pounds) with $320.00 other income.",,https://www.trulia.com/c/nv/las-vegas/destinations-spring-valley-55-apartment-homes-3925-s-jones-blvd-las-vegas-nv-89103--2115307304,2021-03-04
33,Destinations Spring Valley 55+ Apartment Homes,3925 S Jones Blvd,Unit 1125,520 sqft,1bd,1ba,"Contact$1,113",Las Vegas,NV,89103,"We are offering in-person tours via scheduled appointments only at this time. Our virtual tours are also available. Please schedule yours today.Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.Lease Details: 12 months, 13 months, 14 months, 15 monthsUp to 2 dogs allowed (max 25 pounds) with $320.00 other income.Up to 2 cats allowed (max 25 pounds) with $320.00 other income.",,https://www.trulia.com/c/nv/las-vegas/destinations-spring-valley-55-apartment-homes-3925-s-jones-blvd-las-vegas-nv-89103--2115307304,2021-03-04
34,Destinations Spring Valley 55+ Apartment Homes,3925 S Jones Blvd,Unit 1117,520 sqft,1bd,1ba,"Contact$1,113",Las Vegas,NV,89103,"We are offering in-person tours via scheduled appointments only at this time. Our virtual tours are also available. Please schedule yours today.Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.Lease Details: 12 months, 13 months, 14 months, 15 monthsUp to 2 dogs allowed (max 25 pounds) with $320.00 other income.Up to 2 cats allowed (max 25 pounds) with $320.00 other income.",,https://www.trulia.com/c/nv/las-vegas/destinations-spring-valley-55-apartment-homes-3925-s-jones-blvd-las-vegas-nv-89103--2115307304,2021-03-04
35,Destinations Spring Valley 55+ Apartment Homes,3925 S Jones Blvd,Unit 2109,520 sqft,1bd,1ba,"Contact$1,188",Las Vegas,NV,89103,"We are offering in-person tours via scheduled appointments only at this time. Our virtual tours are also available. Please schedule yours today.Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.Lease Details: 12 months, 13 months, 14 months, 15 monthsUp to 2 dogs allowed (max 25 pounds) with $320.00 other income.Up to 2 cats allowed (max 25 pounds) with $320.00 other income.",,https://www.trulia.com/c/nv/las-vegas/destinations-spring-valley-55-apartment-homes-3925-s-jones-blvd-las-vegas-nv-89103--2115307304,2021-03-04
36,Destinations Spring Valley 55+ Apartment Homes,3925 S Jones Blvd,Unit 1110,520 sqft,1bd,1ba,"Contact$1,163",Las Vegas,NV,89103,"We are offering in-person tours via scheduled appointments only at this time. Our virtual tours are also available. Please schedule yours today.Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.Lease Details: 12 months, 13 months, 14 months, 15 monthsUp to 2 dogs allowed (max 25 pounds) with $320.00 other income.Up to 2 cats allowed (max 25 pounds) with $320.00 other income.",,https://www.trulia.com/c/nv/las-vegas/destinations-spring-valley-55-apartment-homes-3925-s-jones-blvd-las-vegas-nv-89103--2115307304,2021-03-04
37,Destinations Spring Valley 55+ Apartment Homes,3925 S Jones Blvd,Buffett,588 sqft,1bd,1ba,"$1,063 - $1,213",Las Vegas,NV,89103,"We are offering in-person tours via scheduled appointments only at this time. Our virtual tours are also available. Please schedule yours today.Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.Lease Details: 12 months, 13 months, 14 months, 15 monthsUp to 2 dogs allowed (max 25 pounds) with $320.00 other income.Up to 2 cats allowed (max 25 pounds) with $320.00 other income.",,https://www.trulia.com/c/nv/las-vegas/destinations-spring-valley-55-apartment-homes-3925-s-jones-blvd-las-vegas-nv-89103--2115307304,2021-03-04
38,Destinations Spring Valley 55+ Apartment Homes,3925 S Jones Blvd,Unit 2061,588 sqft,1bd,1ba,"Contact$1,088",Las Vegas,NV,89103,"We are offering in-person tours via scheduled appointments only at this time. Our virtual tours are also available. Please schedule yours today.Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.Lease Details: 12 months, 13 months, 14 months, 15 monthsUp to 2 dogs allowed (max 25 pounds) with $320.00 other income.Up to 2 cats allowed (max 25 pounds) with $320.00 other income.",,https://www.trulia.com/c/nv/las-vegas/destinations-spring-valley-55-apartment-homes-3925-s-jones-blvd-las-vegas-nv-89103--2115307304,2021-03-04
39,Destinations Spring Valley 55+ Apartment Homes,3925 S Jones Blvd,Unit 2095,588 sqft,1bd,1ba,"Contact$1,088",Las Vegas,NV,89103,"We are offering in-person tours via scheduled appointments only at this time. Our virtual tours are also available. Please schedule yours today.Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.Lease Details: 12 months, 13 months, 14 months, 15 monthsUp to 2 dogs allowed (max 25 pounds) with $320.00 other income.Up to 2 cats allowed (max 25 pounds) with $320.00 other income.",,https://www.trulia.com/c/nv/las-vegas/destinations-spring-valley-55-apartment-homes-3925-s-jones-blvd-las-vegas-nv-89103--2115307304,2021-03-04
40,Destinations Spring Valley 55+ Apartment Homes,3925 S Jones Blvd,Unit 2049,588 sqft,1bd,1ba,"Contact$1,188",Las Vegas,NV,89103,"We are offering in-person tours via scheduled appointments only at this time. Our virtual tours are also available. Please schedule yours today.Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.Lease Details: 12 months, 13 months, 14 months, 15 monthsUp to 2 dogs allowed (max 25 pounds) with $320.00 other income.Up to 2 cats allowed (max 25 pounds) with $320.00 other income.",,https://www.trulia.com/c/nv/las-vegas/destinations-spring-valley-55-apartment-homes-3925-s-jones-blvd-las-vegas-nv-89103--2115307304,2021-03-04
41,Destinations Spring Valley 55+ Apartment Homes,3925 S Jones Blvd,Unit 2012,588 sqft,1bd,1ba,"Contact$1,063",Las Vegas,NV,89103,"We are offering in-person tours via scheduled appointments only at this time. Our virtual tours are also available. Please schedule yours today.Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.Lease Details: 12 months, 13 months, 14 months, 15 monthsUp to 2 dogs allowed (max 25 pounds) with $320.00 other income.Up to 2 cats allowed (max 25 pounds) with $320.00 other income.",,https://www.trulia.com/c/nv/las-vegas/destinations-spring-valley-55-apartment-homes-3925-s-jones-blvd-las-vegas-nv-89103--2115307304,2021-03-04
42,Destinations Spring Valley 55+ Apartment Homes,3925 S Jones Blvd,Unit 2018,588 sqft,1bd,1ba,"Contact$1,213",Las Vegas,NV,89103,"We are offering in-person tours via scheduled appointments only at this time. Our virtual tours are also available. Please schedule yours today.Our touring schedules and operating hours may vary as we continue to follow local phased opening guidelines and direction from local health officials. Please visit our community website for up to date information.Lease Details: 12 months, 13 months, 14 months, 15 monthsUp to 2 dogs allowed (max 25 pounds) with $320.00 other income.Up to 2 cats allowed (max 25 pounds) with $320.00 other income.",,https://www.trulia.com/c/nv/las-vegas/destinations-spring-valley-55-apartment-homes-3925-s-jones-blvd-las-vegas-nv-89103--2115307304,2021-03-04
